xi: Dimensionless distance
theta: Dimensionless pressure T
M: Dimensionless mass M


xi	theta	M
0.328720000000188	0.05554082073021451	0.029972830169650175
0.328730000000188	0.055518160807860636	0.02997300279560909
0.328740000000188	0.055495502302286726	0.029973175325709187
0.328750000000188	0.05547284521343397	0.029973347759966632
0.328760000000188	0.05545018954124356	0.0299735200983976
0.328770000000188	0.05542753528565666	0.02997369234101827
0.32878000000018803	0.055404882446614415	0.02997386448784482
0.32879000000018804	0.05538223102405798	0.029974036538893443
0.32880000000018805	0.05535958101792848	0.029974208494180327
0.32881000000018806	0.055336932428167035	0.029974380353721672
0.3288200000001881	0.05531428525471474	0.02997455211753368
0.3288300000001881	0.05529163949751269	0.029974723785632554
0.3288400000001881	0.05526899515650196	0.029974895358034506
0.3288500000001881	0.05524635223162361	0.029975066834755752
0.3288600000001881	0.05522371072281869	0.02997523821581251
0.3288700000001881	0.05520107063002824	0.02997540950122101
0.32888000000018813	0.05517843195319329	0.02997558069099748
0.32889000000018814	0.055155794692254845	0.029975751785158152
0.32890000000018815	0.0551331588471539	0.029975922783719265
0.32891000000018816	0.05511052441783144	0.029976093686697063
0.3289200000001882	0.055087891404228435	0.029976264494107795
0.3289300000001882	0.05506525980628585	0.029976435205967714
0.3289400000001882	0.05504262962394463	0.029976605822293077
0.3289500000001882	0.055020000857145694	0.02997677634310015
0.3289600000001882	0.05499737350582997	0.029976946768405194
0.3289700000001882	0.054974747569938365	0.029977117098224485
0.32898000000018823	0.054952123049411765	0.0299772873325743
0.32899000000018824	0.05492949994419106	0.029977457471470917
0.32900000000018825	0.054906878254217105	0.029977627514930626
0.32901000000018826	0.05488425797943076	0.029977797462969715
0.3290200000001883	0.054861639119772855	0.02997796731560448
0.3290300000001883	0.05483902167518422	0.029978137072851224
0.3290400000001883	0.05481640564560568	0.029978306734726245
0.3290500000001883	0.05479379103097802	0.02997847630124586
0.3290600000001883	0.05477117783124203	0.029978645772426375
0.3290700000001883	0.05474856604633849	0.029978815148284117
0.32908000000018833	0.05472595567620815	0.029978984428835405
0.32909000000018834	0.05470334672079177	0.02997915361409657
0.32910000000018835	0.05468073918003009	0.029979322704083943
0.32911000000018836	0.05465813305386381	0.029979491698813865
0.3291200000001884	0.05463552834223365	0.029979660598302676
0.3291300000001884	0.0546129250450803	0.029979829402566723
0.3291400000001884	0.054590323162344453	0.029979998111622358
0.3291500000001884	0.05456772269396677	0.029980166725485938
0.3291600000001884	0.05454512363988791	0.029980335244173827
0.3291700000001884	0.054522526000048505	0.02998050366770239
0.32918000000018843	0.054499929774389194	0.029980671996087994
0.32919000000018844	0.05447733496285059	0.02998084022934702
0.32920000000018845	0.054454741565373305	0.029981008367495846
0.32921000000018846	0.05443214958189792	0.02998117641055086
0.3292200000001885	0.05440955901236501	0.02998134435852845
0.3292300000001885	0.05438696985671514	0.02998151221144501
0.3292400000001885	0.05436438211488886	0.02998167996931694
0.3292500000001885	0.054341795786826706	0.029981847632160646
0.3292600000001885	0.05431921087246921	0.029982015199992534
0.3292700000001885	0.054296627371756875	0.02998218267282902
0.32928000000018853	0.05427404528463021	0.029982350050686522
0.32929000000018854	0.054251464611029684	0.029982517333581465
0.32930000000018855	0.05422888535089578	0.029982684521530273
0.32931000000018856	0.05420630750416896	0.02998285161454938
0.3293200000001886	0.05418373107078966	0.02998301861265523
0.3293300000001886	0.05416115605069831	0.029983185515864257
0.3293400000001886	0.054138582443835334	0.02998335232419291
0.3293500000001886	0.05411601025014114	0.029983519037657645
0.3293600000001886	0.05409343946955612	0.029983685656274912
0.3293700000001886	0.054070870102020656	0.02998385218006118
0.32938000000018863	0.054048302147475115	0.02998401860903291
0.32939000000018864	0.05402573560585985	0.029984184943206572
0.32940000000018865	0.05400317047711519	0.029984351182598647
0.32941000000018866	0.05398060676118147	0.029984517327225613
0.3294200000001887	0.05395804445799901	0.029984683377103954
0.3294300000001887	0.05393548356750811	0.029984849332250162
0.3294400000001887	0.05391292408964905	0.029985015192680733
0.3294500000001887	0.05389036602436211	0.029985180958412162
0.3294600000001887	0.053867809371587555	0.02998534662946096
0.3294700000001887	0.053845254131265625	0.02998551220584363
0.32948000000018873	0.053822700303336565	0.02998567768757669
0.32949000000018874	0.05380014788774059	0.02998584307467666
0.32950000000018875	0.05377759688441791	0.02998600836716006
0.32951000000018876	0.053755047293308725	0.029986173565043423
0.3295200000001888	0.05373249911435322	0.029986338668343278
0.3295300000001888	0.053709952347491555	0.029986503677076164
0.3295400000001888	0.053687406992663896	0.029986668591258626
0.3295500000001888	0.05366486304981038	0.029986833410907212
0.3295600000001888	0.05364232051887114	0.029986998136038473
0.3295700000001888	0.053619779399786294	0.029987162766668966
0.32958000000018883	0.05359723969249595	0.029987327302815253
0.32959000000018884	0.05357470139694019	0.029987491744493902
0.32960000000018885	0.0535521645130591	0.029987656091721486
0.32961000000018886	0.053529629040792746	0.02998782034451458
0.3296200000001889	0.053507094980081174	0.029987984502889763
0.3296300000001889	0.053484562330864426	0.029988148566863628
0.3296400000001889	0.05346203109308253	0.02998831253645276
0.3296500000001889	0.05343950126667549	0.029988476411673758
0.3296600000001889	0.05341697285158331	0.02998864019254322
0.3296700000001889	0.05339444584774598	0.029988803879077756
0.32968000000018893	0.053371920255103476	0.029988967471293974
0.32969000000018894	0.05334939607359575	0.02998913096920849
0.32970000000018895	0.05332687330316275	0.029989294372837923
0.32971000000018896	0.05330435194374441	0.029989457682198902
0.329720000000189	0.05328183199528065	0.029989620897308052
0.329730000000189	0.053259313457711385	0.02998978401818201
0.329740000000189	0.053236796330976506	0.029989947044837414
0.329750000000189	0.053214280615015895	0.029990109977290912
0.329760000000189	0.05319176630976941	0.02999027281555915
0.329770000000189	0.05316925341517693	0.02999043555965878
0.32978000000018903	0.05314674193117827	0.029990598209606464
0.32979000000018904	0.053124231857713276	0.02999076076541887
0.32980000000018905	0.053101723194721756	0.029990923227112658
0.32981000000018906	0.05307921594214352	0.02999108559470451
0.3298200000001891	0.05305671009991836	0.029991247868211095
0.3298300000001891	0.05303420566798604	0.029991410047649106
0.3298400000001891	0.05301170264628634	0.029991572133035226
0.3298500000001891	0.052989201034758994	0.02999173412438615
0.3298600000001891	0.05296670083334375	0.029991896021718572
0.3298700000001891	0.052944202041980325	0.029992057825049198
0.32988000000018913	0.052921704660608436	0.029992219534394737
0.32989000000018914	0.05289920868916778	0.029992381149771898
0.32990000000018915	0.05287671412759804	0.0299925426711974
0.32991000000018916	0.052854220975838896	0.029992704098687966
0.3299200000001892	0.05283172923383	0.029992865432260322
0.3299300000001892	0.05280923890151099	0.0299930266719312
0.3299400000001892	0.05278674997882152	0.02999318781771734
0.3299500000001892	0.052764262465701185	0.029993348869635478
0.3299600000001892	0.052741776362089605	0.029993509827702367
0.3299700000001892	0.052719291667926375	0.029993670691934753
0.32998000000018923	0.05269680838315107	0.029993831462349397
0.32999000000018924	0.05267432650770326	0.029993992138963057
0.33000000000018925	0.0526518460415225	0.029994152721792504
0.33001000000018926	0.052629366984548336	0.029994313210854506
0.3300200000001893	0.05260688933672029	0.029994473606165837
0.3300300000001893	0.05258441309797787	0.029994633907743283
0.3300400000001893	0.05256193826826059	0.029994794115603626
0.3300500000001893	0.05253946484750793	0.029994954229763657
0.3300600000001893	0.052516992835659373	0.029995114250240176
0.3300700000001893	0.05249452223265438	0.029995274177049978
0.33008000000018933	0.052472053038432394	0.029995434010209873
0.33009000000018934	0.05244958525293286	0.02999559374973667
0.33010000000018935	0.0524271188760952	0.02999575339564718
0.33011000000018936	0.05240465390785882	0.029995912947958232
0.3301200000001894	0.05238219034816312	0.029996072406686648
0.3301300000001894	0.05235972819694748	0.029996231771849256
0.3301400000001894	0.05233726745415128	0.029996391043462894
0.3301500000001894	0.052314808119713875	0.029996550221544398
0.3301600000001894	0.05229235019357461	0.029996709306110616
0.3301700000001894	0.05226989367567281	0.029996868297178396
0.33018000000018943	0.052247438565947796	0.029997027194764596
0.33019000000018944	0.05222498486433888	0.029997185998886074
0.33020000000018945	0.05220253257078535	0.029997344709559694
0.33021000000018946	0.05218008168522649	0.029997503326802327
0.3302200000001895	0.05215763220760156	0.02999766185063085
0.3302300000001895	0.05213518413784982	0.029997820281062137
0.3302400000001895	0.05211273747591051	0.029997978618113076
0.3302500000001895	0.05209029222172285	0.029998136861800556
0.3302600000001895	0.05206784837522606	0.029998295012141473
0.3302700000001895	0.05204540593635934	0.029998453069152723
0.33028000000018953	0.05202296490506188	0.029998611032851213
0.33029000000018954	0.052000525281272844	0.029998768903253852
0.33030000000018955	0.05197808706493141	0.029998926680377555
0.33031000000018956	0.05195565025597672	0.029999084364239238
0.3303200000001896	0.0519332148543479	0.02999924195485583
0.3303300000001896	0.051910780859984094	0.029999399452244255
0.3303400000001896	0.051888348272824396	0.02999955685642145
0.3303500000001896	0.05186591709280791	0.029999714167404355
0.3303600000001896	0.05184348731987372	0.029999871385209913
0.3303700000001896	0.051821058953960886	0.030000028509855073
0.33038000000018963	0.051798631995008476	0.030000185541356788
0.33039000000018964	0.05177620644295553	0.03000034247973202
0.33040000000018965	0.05175378229774108	0.030000499324997734
0.33041000000018966	0.05173135955930414	0.030000656077170892
0.3304200000001897	0.051708938227583726	0.030000812736268475
0.3304300000001897	0.05168651830251882	0.03000096930230746
0.3304400000001897	0.051664099784048415	0.030001125775304827
0.3304500000001897	0.05164168267211146	0.030001282155277573
0.3304600000001897	0.05161926696664691	0.030001438442242685
0.3304700000001897	0.05159685266759372	0.030001594636217165
0.33048000000018973	0.051574439774890804	0.030001750737218016
0.33049000000018974	0.051552028288477075	0.03000190674526225
0.33050000000018975	0.05152961820829144	0.030002062660366875
0.33051000000018976	0.051507209534272784	0.030002218482548915
0.3305200000001898	0.051484802266359986	0.030002374211825392
0.3305300000001898	0.0514623964044919	0.030002529848213336
0.3305400000001898	0.05143999194860738	0.03000268539172978
0.3305500000001898	0.051417588898645256	0.030002840842391767
0.3305600000001898	0.05139518725454436	0.030002996200216337
0.3305700000001898	0.051372787016243496	0.03000315146522054
0.33058000000018983	0.051350388183681456	0.030003306637421432
0.33059000000018984	0.05132799075679703	0.03000346171683607
0.33060000000018985	0.05130559473552899	0.030003616703481516
0.33061000000018986	0.05128320011981608	0.030003771597374843
0.3306200000001899	0.051260806909597056	0.030003926398533123
0.3306300000001899	0.05123841510481065	0.03000408110697344
0.3306400000001899	0.051216024705395574	0.03000423572271287
0.3306500000001899	0.051193635711290535	0.03000439024576851
0.3306600000001899	0.051171248122434225	0.03000454467615745
0.3306700000001899	0.05114886193876532	0.030004699013896793
0.33068000000018993	0.05112647716022249	0.03000485325900364
0.33069000000018994	0.05110409378674439	0.030005007411495102
0.33070000000018995	0.05108171181826965	0.030005161471388292
0.33071000000018996	0.051059331254736905	0.03000531543870033
0.33072000000019	0.05103695209608477	0.030005469313448344
0.33073000000019	0.05101457434225184	0.030005623095649463
0.33074000000019	0.050992197993176704	0.030005776785320817
0.33075000000019	0.05096982304879794	0.03000593038247955
0.33076000000019	0.05094744950905411	0.03000608388714281
0.33077000000019	0.050925077373883756	0.03000623729932774
0.33078000000019003	0.050902706643225416	0.0300063906190515
0.33079000000019004	0.05088033731701762	0.030006543846331245
0.33080000000019005	0.05085796939519886	0.030006696981184144
0.33081000000019006	0.05083560287770765	0.03000685002362737
0.3308200000001901	0.05081323776448247	0.03000700297367809
0.3308300000001901	0.05079087405546178	0.030007155831353494
0.3308400000001901	0.05076851175058405	0.03000730859667076
0.3308500000001901	0.050746150849787716	0.030007461269647085
0.3308600000001901	0.05072379135301121	0.03000761385029966
0.3308700000001901	0.05070143326019295	0.030007766338645686
0.33088000000019013	0.05067907657127134	0.03000791873470237
0.33089000000019014	0.05065672128618478	0.030008071038486923
0.33090000000019015	0.05063436740487164	0.03000822325001656
0.33091000000019016	0.05061201492727029	0.030008375369308504
0.3309200000001902	0.05058966385331909	0.03000852739637998
0.3309300000001902	0.05056731418295637	0.03000867933124822
0.3309400000001902	0.050544965916120455	0.03000883117393046
0.3309500000001902	0.050522619052749664	0.03000898292444394
0.3309600000001902	0.050500273592782294	0.03000913458280591
0.3309700000001902	0.05047792953615664	0.030009286149033622
0.33098000000019023	0.05045558688281097	0.030009437623144328
0.33099000000019024	0.050433245632683546	0.030009589005155293
0.33100000000019025	0.05041090578571262	0.030009740295083784
0.33101000000019026	0.05038856734183642	0.030009891492947072
0.3310200000001903	0.05036623030099318	0.030010042598762436
0.3310300000001903	0.05034389466312111	0.03001019361254716
0.3310400000001903	0.05032156042815839	0.030010344534318528
0.3310500000001903	0.050299227596043224	0.030010495364093833
0.3310600000001903	0.05027689616671377	0.030010646101890377
0.3310700000001903	0.05025456614010819	0.030010796747725457
0.33108000000019033	0.050232237516164624	0.030010947301616384
0.33109000000019034	0.050209910294821206	0.030011097763580474
0.33110000000019035	0.05018758447601605	0.03001124813363504
0.33111000000019036	0.05016526005968727	0.03001139841179741
0.3311200000001904	0.05014293704577296	0.03001154859808491
0.3311300000001904	0.05012061543421119	0.030011698692514875
0.3311400000001904	0.050098295224940026	0.030011848695104645
0.3311500000001904	0.05007597641789753	0.03001199860587156
0.3311600000001904	0.05005365901302174	0.030012148424832973
0.3311700000001904	0.050031343010250674	0.030012298152006237
0.33118000000019043	0.05000902840952236	0.030012447787408712
0.33119000000019044	0.04998671521077479	0.030012597331057763
0.33120000000019045	0.04996440341394595	0.03001274678297076
0.33121000000019046	0.04994209301897382	0.030012896143165078
0.3312200000001905	0.04991978402579637	0.0300130454116581
0.3312300000001905	0.04989747643435153	0.030013194588467206
0.3312400000001905	0.04987517024457725	0.030013343673609787
0.3312500000001905	0.04985286545641145	0.030013492667103243
0.3312600000001905	0.04983056206979205	0.030013641568964973
0.3312700000001905	0.04980826008465693	0.030013790379212382
0.33128000000019053	0.04978595950094398	0.03001393909786288
0.33129000000019054	0.04976366031859107	0.03001408772493389
0.33130000000019055	0.04974136253753607	0.030014236260442827
0.33131000000019056	0.049719066157716804	0.030014384704407118
0.3313200000001906	0.04969677117907112	0.0300145330568442
0.3313300000001906	0.04967447760153683	0.030014681317771505
0.3313400000001906	0.049652185425051745	0.03001482948720648
0.3313500000001906	0.049629894649553655	0.030014977565166568
0.3313600000001906	0.049607605274980336	0.030015125551669224
0.3313700000001906	0.04958531730126956	0.030015273446731907
0.33138000000019063	0.04956303072835908	0.03001542125037208
0.33139000000019064	0.049540745556186636	0.030015568962607212
0.33140000000019065	0.04951846178468996	0.030015716583454775
0.33141000000019066	0.04949617941380676	0.030015864112932247
0.3314200000001907	0.04947389844347474	0.030016011551057112
0.3314300000001907	0.049451618873631586	0.030016158897846864
0.3314400000001907	0.04942934070421498	0.030016306153318992
0.3314500000001907	0.04940706393516258	0.030016453317491
0.3314600000001907	0.04938478856641204	0.03001660039038039
0.3314700000001907	0.049362514597900996	0.03001674737200467
0.33148000000019073	0.04934024202956707	0.030016894262381362
0.33149000000019074	0.04931797086134787	0.030017041061527982
0.33150000000019075	0.049295701093181	0.030017187769462057
0.33151000000019076	0.04927343272500404	0.03001733438620112
0.3315200000001908	0.04925116575675457	0.030017480911762703
0.3315300000001908	0.04922890018837014	0.030017627346164352
0.3315400000001908	0.049206636019788294	0.03001777368942361
0.3315500000001908	0.04918437325094657	0.03001791994155803
0.3315600000001908	0.04916211188178249	0.030018066102585172
0.3315700000001908	0.04913985191223355	0.030018212172522596
0.33158000000019083	0.049117593342237253	0.030018358151387873
0.33159000000019084	0.04909533617173108	0.030018504039198573
0.33160000000019085	0.04907308040065249	0.030018649835972275
0.33161000000019086	0.04905082602893895	0.030018795541726564
0.3316200000001909	0.04902857305652789	0.030018941156479025
0.3316300000001909	0.04900632148335675	0.030019086680247255
0.3316400000001909	0.048984071309362935	0.030019232113048855
0.3316500000001909	0.048961822534483855	0.030019377454901425
0.3316600000001909	0.0489395751586569	0.03001952270582258
0.3316700000001909	0.04891732918181944	0.030019667865829932
0.33168000000019093	0.04889508460390884	0.030019812934941104
0.33169000000019094	0.04887284142486245	0.030019957913173717
0.33170000000019095	0.04885059964461762	0.030020102800545408
0.33171000000019096	0.04882835926311166	0.03002024759707381
0.331720000000191	0.04880612028028189	0.030020392302776564
0.331730000000191	0.0487838826960656	0.030020536917671318
0.331740000000191	0.04876164651040009	0.030020681441775724
0.331750000000191	0.04873941172322262	0.030020825875107442
0.331760000000191	0.04871717833447045	0.030020970217684132
0.331770000000191	0.048694946344080836	0.030021114469523463
0.33178000000019103	0.048672715751991	0.03002125863064311
0.33179000000019104	0.048650486558138174	0.030021402701060747
0.33180000000019105	0.048628258762459554	0.03002154668079406
0.33181000000019106	0.048606032364892346	0.03002169056986074
0.3318200000001911	0.048583807365373724	0.03002183436827848
0.3318300000001911	0.04856158376384086	0.030021978076064982
0.3318400000001911	0.048539361560230906	0.03002212169323795
0.3318500000001911	0.04851714075448101	0.030022265219815093
0.3318600000001911	0.0484949213465283	0.03002240865581413
0.3318700000001911	0.048472703336309896	0.03002255200125278
0.33188000000019113	0.04845048672376289	0.03002269525614877
0.33189000000019114	0.04842827150882438	0.030022838420519834
0.33190000000019115	0.04840605769143145	0.030022981494383708
0.33191000000019116	0.048383845271521154	0.030023124477758133
0.3319200000001912	0.04836163424903055	0.03002326737066086
0.3319300000001912	0.04833942462389667	0.030023410173109638
0.3319400000001912	0.04831721639605655	0.030023552885122227
0.3319500000001912	0.048295009565447196	0.030023695506716394
0.3319600000001912	0.04827280413200561	0.030023838037909905
0.3319700000001912	0.048250600095668776	0.030023980478720534
0.33198000000019123	0.048228397456373674	0.030024122829166063
0.33199000000019124	0.04820619621405726	0.030024265089264278
0.33200000000019125	0.04818399636865648	0.030024407259032968
0.33201000000019126	0.048161797920108274	0.03002454933848993
0.3320200000001913	0.048139600868349564	0.030024691327652966
0.3320300000001913	0.048117405213317255	0.03002483322653988
0.3320400000001913	0.04809521095494824	0.03002497503516849
0.3320500000001913	0.048073018093179404	0.030025116753556604
0.3320600000001913	0.04805082662794762	0.030025258381722052
0.3320700000001913	0.04802863655918975	0.03002539991968266
0.33208000000019133	0.04800644788684263	0.030025541367456266
0.33209000000019134	0.047984260610843085	0.030025682725060704
0.33210000000019135	0.04796207473112794	0.030025823992513818
0.33211000000019136	0.04793989024763401	0.030025965169833458
0.3321200000001914	0.04791770716029807	0.030026106257037482
0.3321300000001914	0.047895525469056906	0.03002624725414375
0.3321400000001914	0.04787334517384728	0.030026388161170127
0.3321500000001914	0.04785116627460595	0.030026528978134483
0.3321600000001914	0.047828988771269655	0.030026669705054698
0.3321700000001914	0.04780681266377512	0.03002681034194865
0.33218000000019143	0.04778463795205907	0.030026950888834232
0.33219000000019144	0.04776246463605819	0.030027091345729333
0.33220000000019145	0.047740292715709176	0.030027231712651852
0.33221000000019146	0.0477181221909487	0.030027371989619696
0.3322200000001915	0.04769595306171343	0.03002751217665077
0.3322300000001915	0.04767378532794001	0.03002765227376299
0.3322400000001915	0.047651618989565075	0.030027792280974276
0.3322500000001915	0.04762945404652525	0.03002793219830255
0.3322600000001915	0.04760729049875714	0.03002807202576575
0.3322700000001915	0.04758512834619735	0.030028211763381808
0.33228000000019153	0.047562967588782465	0.030028351411168667
0.33229000000019154	0.04754080822644905	0.030028490969144273
0.33230000000019155	0.04751865025913367	0.030028630437326582
0.33231000000019156	0.04749649368677286	0.030028769815733547
0.3323200000001916	0.04747433850930316	0.030028909104383134
0.3323300000001916	0.04745218472666109	0.030029048303293313
0.3323400000001916	0.04743003233878315	0.030029187412482058
0.3323500000001916	0.04740788134560584	0.030029326431967346
0.3323600000001916	0.04738573174706564	0.030029465361767167
0.3323700000001916	0.04736358354309901	0.030029604201899505
0.33238000000019163	0.04734143673364241	0.030029742952382362
0.33239000000019164	0.04731929131863228	0.03002988161323374
0.33240000000019165	0.04729714729800505	0.030030020184471644
0.33241000000019166	0.04727500467169713	0.030030158666114085
0.3324200000001917	0.04725286343964493	0.030030297058179084
0.3324300000001917	0.04723072360178484	0.030030435360684664
0.3324400000001917	0.04720858515805323	0.030030573573648852
0.3324500000001917	0.047186448108386465	0.030030711697089683
0.3324600000001917	0.047164312452720895	0.030030849731025197
0.3324700000001917	0.04714217819099286	0.030030987675473443
0.33248000000019173	0.04712004532313869	0.03003112553045247
0.33249000000019174	0.04709791384909469	0.03003126329598033
0.33250000000019175	0.047075783768797154	0.03003140097207509
0.33251000000019176	0.04705365508218237	0.030031538558754817
0.3325200000001918	0.04703152778918662	0.03003167605603758
0.3325300000001918	0.04700940188974616	0.030031813463941463
0.3325400000001918	0.046987277383797224	0.030031950782484544
0.3325500000001918	0.04696515427127606	0.03003208801168492
0.3325600000001918	0.04694303255211888	0.030032225151560676
0.3325700000001918	0.0469209122262619	0.03003236220212992
0.33258000000019183	0.046898793293641314	0.030032499163410754
0.33259000000019184	0.0468766757541933	0.030032636035421292
0.33260000000019185	0.04685455960785402	0.030032772818179652
0.33261000000019186	0.04683244485455964	0.030032909511703954
0.3326200000001919	0.0468103314942463	0.030033046116012325
0.3326300000001919	0.04678821952685013	0.030033182631122902
0.3326400000001919	0.04676610895230725	0.03003331905705382
0.3326500000001919	0.046743999770553754	0.030033455393823225
0.3326600000001919	0.046721891981525744	0.030033591641449267
0.3326700000001919	0.0466997855851593	0.030033727799950102
0.33268000000019193	0.04667768058139048	0.030033863869343893
0.33269000000019194	0.04665557697015533	0.030033999849648805
0.33270000000019195	0.046633474751389896	0.03003413574088301
0.33271000000019196	0.04661137392503021	0.030034271543064688
0.332720000000192	0.04658927449101228	0.03003440725621202
0.332730000000192	0.0465671764492721	0.030034542880343195
0.332740000000192	0.04654507979974567	0.03003467841547641
0.332750000000192	0.04652298454236895	0.03003481386162986
0.332760000000192	0.04650089067707791	0.030034949218821758
0.332770000000192	0.0464787982038085	0.030035084487070308
0.33278000000019203	0.04645670712249665	0.03003521966639373
0.33279000000019204	0.046434617433078286	0.030035354756810247
0.33280000000019205	0.046412529135489315	0.030035489758338082
0.33281000000019206	0.04639044222966563	0.030035624670995475
0.3328200000001921	0.046368356715543124	0.03003575949480066
0.3328300000001921	0.04634627259305766	0.030035894229771886
0.3328400000001921	0.0463241898621451	0.0300360288759274
0.3328500000001921	0.04630210852274128	0.030036163433285457
0.3328600000001921	0.04628002857478204	0.03003629790186432
0.3328700000001921	0.0462579500182032	0.030036432281682256
0.33288000000019213	0.04623587285294056	0.030036566572757536
0.33289000000019214	0.04621379707892992	0.030036700775108442
0.33290000000019215	0.046191722696107045	0.030036834888753253
0.33291000000019216	0.04616964970440771	0.03003696891371026
0.3329200000001922	0.04614757810376768	0.030037102849997763
0.3329300000001922	0.046125507894122675	0.030037236697634057
0.3329400000001922	0.04610343907540844	0.030037370456637447
0.3329500000001922	0.04608137164756068	0.03003750412702625
0.3329600000001922	0.0460593056105151	0.03003763770881878
0.3329700000001922	0.04603724096420739	0.03003777120203336
0.33298000000019223	0.04601517770857322	0.03003790460668832
0.33299000000019224	0.04599311584354826	0.03003803792280199
0.33300000000019225	0.04597105536906816	0.030038171150392715
0.33301000000019226	0.04594899628506856	0.03003830428947884
0.3330200000001923	0.04592693859148507	0.030038437340078713
0.3330300000001923	0.04590488228825331	0.030038570302210695
0.3330400000001923	0.04588282737530888	0.030038703175893144
0.3330500000001923	0.04586077385258736	0.03003883596114443
0.3330600000001923	0.04583872172002433	0.030038968657982928
0.3330700000001923	0.04581667097755534	0.030039101266427018
0.33308000000019233	0.04579462162511594	0.030039233786495083
0.33309000000019234	0.04577257366264167	0.030039366218205514
0.33310000000019235	0.045750527090068036	0.030039498561576707
0.33311000000019236	0.04572848190733056	0.030039630816627062
0.3331200000001924	0.04570643811436473	0.03003976298337499
0.3331300000001924	0.045684395711106024	0.030039895061838906
0.3331400000001924	0.045662354697489915	0.030040027052037226
0.3331500000001924	0.045640315073451856	0.030040158953988375
0.3331600000001924	0.045618276838927295	0.030040290767710785
0.3331700000001924	0.04559623999385165	0.030040422493222887
0.33318000000019243	0.04557420453816035	0.03004055413054313
0.33319000000019244	0.04555217047178879	0.030040685679689955
0.33320000000019245	0.04553013779467237	0.030040817140681818
0.33321000000019246	0.04550810650674646	0.03004094851353718
0.3332200000001925	0.04548607660794642	0.0300410797982745
0.3332300000001925	0.045464048098207616	0.030041210994912252
0.3332400000001925	0.04544202097746537	0.030041342103468913
0.3332500000001925	0.04541999524565502	0.03004147312396296
0.3332600000001925	0.04539797090271188	0.030041604056412884
0.3332700000001925	0.04537594794857124	0.030041734900837176
0.33328000000019253	0.045353926383168396	0.030041865657254335
0.33329000000019254	0.045331906206438614	0.030041996325682867
0.33330000000019255	0.045309887418317166	0.030042126906141282
0.33331000000019256	0.04528787001873929	0.030042257398648096
0.3333200000001926	0.04526585400764022	0.03004238780322183
0.3333300000001926	0.045243839384955194	0.03004251811988101
0.3333400000001926	0.045221826150619406	0.030042648348644167
0.3333500000001926	0.04519981430456805	0.030042778489529846
0.3333600000001926	0.045177803846736315	0.030042908542556587
0.3333700000001926	0.045155794777059374	0.030043038507742943
0.33338000000019263	0.04513378709547238	0.030043168385107465
0.33339000000019264	0.04511178080191048	0.03004329817466872
0.33340000000019265	0.045089775896308804	0.03004342787644527
0.33341000000019266	0.04506777237860247	0.030043557490455695
0.3334200000001927	0.04504577024872658	0.03004368701671857
0.3334300000001927	0.04502376950661623	0.030043816455252483
0.3334400000001927	0.04500177015220651	0.03004394580607602
0.3334500000001927	0.04497977218543247	0.03004407506920778
0.3334600000001927	0.04495777560622917	0.03004420424466636
0.3334700000001927	0.044935780414531654	0.030044333332470377
0.33348000000019273	0.044913786610274946	0.03004446233263844
0.33349000000019274	0.044891794193394056	0.030044591245189163
0.33350000000019275	0.044869803163823996	0.030044720070141178
0.33351000000019276	0.044847813521499746	0.030044848807513114
0.3335200000001928	0.044825825266356284	0.030044977457323607
0.3335300000001928	0.04480383839832858	0.0300451060195913
0.3335400000001928	0.04478185291735157	0.03004523449433484
0.3335500000001928	0.044759868823360194	0.030045362881572883
0.3335600000001928	0.044737886116289385	0.030045491181324088
0.3335700000001928	0.04471590479607405	0.03004561939360712
0.33358000000019283	0.04469392486264909	0.030045747518440653
0.33359000000019284	0.04467194631594938	0.03004587555584336
0.33360000000019285	0.044649969155909804	0.03004600350583393
0.33361000000019286	0.04462799338246521	0.030046131368431043
0.3336200000001929	0.04460601899555045	0.0300462591436534
0.3336300000001929	0.04458404599510036	0.0300463868315197
0.3336400000001929	0.044562074381049754	0.030046514432048654
0.3336500000001929	0.04454010415333344	0.030046641945258967
0.3336600000001929	0.04451813531188622	0.03004676937116936
0.3336700000001929	0.044496167856642864	0.030046896709798557
0.33368000000019293	0.04447420178753815	0.030047023961165285
0.33369000000019294	0.044452237104506825	0.030047151125288284
0.33370000000019295	0.04443027380748364	0.030047278202186292
0.33371000000019296	0.04440831189640332	0.030047405191878058
0.333720000000193	0.04438635137120058	0.030047532094382334
0.333730000000193	0.04436439223181013	0.030047658909717875
0.333740000000193	0.04434243447816665	0.030047785637903453
0.333750000000193	0.04432047811020483	0.030047912278957832
0.333760000000193	0.04429852312785932	0.030048038832899793
0.333770000000193	0.044276569531064784	0.030048165299748117
0.33378000000019303	0.04425461731975586	0.030048291679521593
0.33379000000019304	0.04423266649386716	0.030048417972239012
0.33380000000019305	0.044210717053333314	0.030048544177919176
0.33381000000019306	0.04418876899808891	0.03004867029658089
0.3338200000001931	0.044166822328068546	0.030048796328242967
0.3338300000001931	0.044144877043206784	0.030048922272924224
0.3338400000001931	0.04412293314343819	0.030049048130643484
0.3338500000001931	0.04410099062869731	0.030049173901419576
0.3338600000001931	0.044079049498918686	0.030049299585271336
0.3338700000001931	0.04405710975403683	0.030049425182217603
0.33388000000019313	0.04403517139398626	0.030049550692277226
0.33389000000019314	0.04401323441870147	0.030049676115469055
